time(UTC),ID,lat,lon,depth[m_local],east_shift[m_local],north_shift[m_local],magnitude,P_residual[s],S_residual[s],n_pairs,ndiff_p,ndiff_s
2024-04-04T02:03:29.781,216,38.50301,-112.88289,2481.85,1004.03,-16.99,-0.79,0.1,0.07,2886,11950,27978
2024-04-04T02:04:12.127,217,38.50105,-112.88295,2354.85,998.51,-235.37,-0.56,0.1,0.08,2937,10499,33127
2024-04-04T02:05:29.271,218,38.5023,-112.88269,2357.85,1021.41,-96.11,0.32,0.08,0.09,2883,10305,32606
2024-04-04T02:09:03.151,219,38.50263,-112.88253,2395.85,1035.4,-59.34,-0.77,0.1,0.07,2880,9240,28494
2024-04-04T02:10:00.233,220,38.50223,-112.88324,2496.85,973.42,-103.92,-0.08,0.09,0.08,2902,15078,30605
2024-04-04T02:11:11.961,221,38.5005,-112.88411,2543.85,897.17,-296.59,-0.78,0.1,0.06,2819,10162,23226
2024-04-04T02:12:08.890,222,38.49933,-112.88354,2480.85,946.61,-426.81,-0.44,0.11,0.07,2893,11095,30185
2024-04-04T02:12:55.632,223,38.50095,-112.88328,2329.85,969.7,-246.5,-0.01,0.14,0.22,2907,11062,34220
2024-04-04T02:15:24.560,224,38.50066,-112.88404,2510.85,903.32,-278.78,-0.95,0.18,0.07,2843,9594,26883
2024-04-04T02:17:05.607,225,38.49987,-112.88327,2337.85,970.31,-366.73,-0.94,0.1,0.07,2879,12732,25310
2024-04-04T02:18:33.424,226,38.49992,-112.8842,2495.85,889.17,-361.14,-0.99,0.11,0.06,2618,6072,16624
2024-04-04T02:19:08.164,227,38.49974,-112.88328,2360.85,969.41,-381.2,-0.7,0.12,0.07,2867,15313,22171
2024-04-04T02:19:15.522,228,38.50087,-112.88392,2496.85,913.84,-255.4,-0.82,0.09,0.07,2851,10838,28549
2024-04-04T02:20:02.651,229,38.50106,-112.88399,2522.85,907.77,-234.25,-0.09,0.1,0.07,2892,13419,31524
2024-04-04T02:21:47.647,230,38.49989,-112.8837,2415.85,932.79,-364.49,-0.86,0.11,0.07,2855,12207,26100
2024-04-04T02:23:52.465,231,38.50129,-112.88296,2356.85,997.69,-208.64,-0.73,0.09,0.08,2918,12098,31849
2024-04-04T02:24:07.723,232,38.5008,-112.883,2342.85,994.1,-263.21,-0.41,0.11,0.08,2856,10173,30790
2024-04-04T02:26:02.967,233,38.50295,-112.88289,2473.85,1004.02,-23.68,-0.59,0.1,0.08,2913,13719,30971
2024-04-04T02:26:12.591,234,38.50059,-112.88299,2368.85,994.92,-286.59,-0.54,0.09,0.08,2874,7445,32402
2024-04-04T02:26:24.964,235,38.50116,-112.88301,2373.85,993.3,-223.11,-0.9,0.18,0.2,2853,9754,26224
2024-04-04T02:27:47.406,236,38.50037,-112.883,2318.85,994,-311.08,-0.82,0.11,0.07,2888,14612,27451
2024-04-04T02:28:46.952,237,38.5002,-112.88304,2334.85,990.47,-330.01,-0.69,0.09,0.07,2904,13593,27820
2024-04-04T02:29:32.151,238,38.50263,-112.88272,2424.85,1018.83,-59.34,-0.51,0.1,0.08,2896,10034,30634
2024-04-04T02:29:39.580,239,38.50048,-112.88311,2300.85,984.43,-298.83,-0.84,0.1,0.05,2842,12898,21584
2024-04-04T02:30:14.438,240,38.50157,-112.8839,2509.85,915.73,-177.45,-0.76,0.1,0.07,2870,13138,27153
2024-04-04T02:31:03.912,241,38.50125,-112.88404,2528.85,903.45,-213.09,-0.7,0.1,0.07,2883,13564,28074
2024-04-04T02:33:40.302,242,38.50116,-112.88396,2514.85,910.41,-223.11,-0.11,0.1,0.07,2873,13697,30218
2024-04-04T02:33:45.575,243,38.50117,-112.88396,2520.85,910.41,-222,-0.07,0.11,0.07,2870,13545,29466
2024-04-04T02:35:00.390,244,38.50191,-112.88312,2436.85,983.84,-139.57,-0.92,0.08,0.07,2854,9666,23598
2024-04-04T02:35:37.511,245,38.50143,-112.88299,2376.85,995.1,-193.04,-0.71,0.1,0.08,2860,9428,30108
2024-04-04T02:35:46.114,246,38.50142,-112.88281,2335.85,1010.8,-194.15,-0.88,0.11,0.07,2865,9578,26360
2024-04-04T02:35:54.031,247,38.50011,-112.88314,2357.85,981.72,-340.02,-0.37,0.11,0.08,2881,11499,28675
2024-04-04T02:36:37.253,248,38.49933,-112.88354,2480.85,946.61,-426.81,-0.28,0.12,0.08,2892,11688,32459
2024-04-04T02:37:32.290,249,38.50157,-112.8839,2510.85,915.73,-177.45,-0.8,0.1,0.08,2877,13488,27759
2024-04-04T02:39:44.604,250,38.5008,-112.88248,2509.85,1039.47,-263.21,-0.69,0.14,0.6,2853,8007,30216
2024-04-04T02:40:46.186,251,38.5007,-112.88399,2516.85,907.69,-274.33,0.01,0.1,0.08,2871,10527,31368
2024-04-04T02:40:54.262,252,38.49986,-112.8842,2495.85,889.15,-367.82,-0.99,0.23,0.07,2007,4799,9567
2024-04-04T02:43:56.751,253,38.50145,-112.88323,2409.85,974.16,-190.81,-0.84,0.1,0.07,2838,7571,23668
2024-04-04T02:45:31.310,254,38.49963,-112.88393,2410.85,912.65,-393.42,-0.77,0.12,0.34,2801,9231,21980
2024-04-04T02:46:09.036,255,38.50106,-112.88292,2335.85,1001.13,-234.25,-0.93,0.11,0.1,2852,8967,26947
2024-04-04T02:46:57.377,256,38.50219,-112.88317,2508.85,979.52,-108.37,-0.78,0.14,0.08,2855,11728,23279
2024-04-04T02:47:50.870,257,38.50129,-112.88408,2534.85,899.97,-208.63,-0.75,0.18,0.07,2867,12380,30510
2024-04-04T02:48:16.939,258,38.50092,-112.88295,2362.85,998.49,-249.84,-0.19,0.12,0.08,2926,10536,33372
2024-04-04T02:48:25.770,259,38.50082,-112.88384,2400.85,920.81,-260.97,-0.9,0.24,0.34,2858,7743,28792
2024-04-04T02:48:35.413,260,38.50063,-112.88394,2479.85,912.04,-282.13,-0.91,0.15,0.07,2767,6866,23649
2024-04-04T02:49:08.484,261,38.50257,-112.88282,2443.85,1010.1,-66.03,-0.22,0.1,0.08,2962,11918,33332
2024-04-04T02:51:01.781,262,38.50144,-112.88286,2279.85,1006.44,-191.93,-0.23,0.11,0.08,2857,11646,30441
2024-04-04T02:51:11.796,263,38.50306,-112.88292,2507.85,1001.41,-11.42,-0.89,0.1,0.07,2869,11155,27618
2024-04-04T02:53:03.065,264,38.49997,-112.88329,2411.85,968.6,-355.6,-0.8,0.1,0.07,2849,9706,28003
2024-04-04T02:53:37.357,265,38.50106,-112.88295,2354.85,998.52,-234.25,-0.37,0.11,0.08,2934,11698,34474
2024-04-04T02:56:01.207,266,38.49982,-112.88422,2495.85,887.39,-372.27,-0.46,0.14,0.08,2848,8500,30265
2024-04-04T02:57:39.371,267,38.50304,-112.88262,2418.85,1027.58,-13.64,-0.98,0.17,0.07,2865,6626,26773
2024-04-04T02:59:00.648,268,38.50298,-112.88262,2418.85,1027.58,-20.33,-0.44,0.1,0.07,2884,9617,29732
2024-04-04T02:59:41.013,269,38.50306,-112.88295,2490.85,998.8,-11.42,-0.75,0.1,0.08,2918,14599,30033
2024-04-04T03:01:08.928,270,38.50263,-112.88253,2395.85,1035.4,-59.34,-0.67,0.1,0.07,2872,9069,28587
2024-04-04T03:05:30.936,271,38.50157,-112.8839,2509.85,915.73,-177.45,-0.31,0.1,0.08,2882,14322,30576
2024-04-04T03:06:10.138,272,38.50083,-112.88295,2362.85,998.47,-259.86,-0.66,0.11,0.08,2885,10223,33394
2024-04-04T03:11:14.562,273,38.50283,-112.88252,2347.85,1036.29,-37.05,-0.64,0.08,0.08,2867,9410,31689
2024-04-04T03:11:35.461,274,38.50007,-112.88326,2401.85,971.24,-344.47,-0.94,0.09,0.07,2830,9411,26704
2024-04-04T03:18:04.565,275,38.50112,-112.88396,2517.85,910.4,-227.57,-0.55,0.11,0.08,2878,11763,31917
2024-04-04T03:18:47.167,276,38.50122,-112.884,2525.85,906.93,-216.43,-0.91,0.11,0.07,2832,11664,25551
2024-04-04T03:18:51.608,277,38.50257,-112.88272,2424.85,1018.82,-66.02,-0.39,0.1,0.08,2929,11272,32296
2024-04-04T03:19:23.419,278,38.503,-112.88289,2486.85,1004.03,-18.11,-0.75,0.1,0.08,2862,11946,29429
2024-04-04T03:21:53.257,279,38.5014,-112.88408,2535.85,899.99,-196.38,-0.98,0.11,0.07,2835,9076,24981
2024-04-04T03:22:06.360,280,38.50307,-112.88293,2473.85,1000.54,-10.3,-0.51,0.1,0.08,2904,12483,33067
2024-04-04T03:22:57.352,281,38.5014,-112.88404,2539.85,903.48,-196.38,-0.27,0.1,0.08,2863,11446,31121
2024-04-04T03:23:17.276,282,38.50297,-112.88262,2408.85,1027.58,-21.45,-0.78,0.11,0.18,2869,9411,25503
2024-04-04T03:25:32.695,283,38.49994,-112.8843,2514.85,880.44,-358.91,-0.59,0.1,0.08,2818,7577,29918
2024-04-04T03:26:29.362,284,38.503,-112.88288,2468.85,1004.9,-18.11,-0.31,0.09,0.08,2915,12395,30629
2024-04-04T03:29:01.122,285,38.50112,-112.88399,2521.85,907.78,-227.57,-0.35,0.1,0.08,2886,12637,32163
2024-04-04T03:30:17.650,286,38.49956,-112.88377,2437.85,926.6,-401.21,-0.5,0.11,0.07,2900,15753,26926
2024-04-04T03:35:45.562,287,38.50142,-112.88281,2335.85,1010.8,-194.15,-0.66,0.17,0.07,2861,10478,28460
2024-04-04T03:36:13.080,288,38.50157,-112.8839,2502.85,915.73,-177.45,-0.77,0.1,0.13,2882,12450,28819
2024-04-04T03:37:28.116,289,38.50286,-112.88252,2395.85,1036.29,-33.7,0.21,0.1,0.08,2920,10278,32160
2024-04-04T03:41:45.901,290,38.50157,-112.88282,2337.85,1009.96,-177.45,-0.98,0.09,0.07,2837,9678,21320
2024-04-04T03:45:50.477,291,38.49914,-112.88364,2479.85,937.83,-447.94,-0.84,0.07,0.07,2831,7849,23952
2024-04-04T03:45:53.659,292,38.50296,-112.88252,2402.85,1036.3,-22.56,-0.07,0.09,0.08,2926,10041,32468
2024-04-04T03:49:33.249,293,38.50141,-112.88324,2408.85,973.28,-195.27,-0.95,0.09,0.12,2751,5031,21454
2024-04-04T03:51:04.598,294,38.499,-112.88374,2487.85,929.06,-463.51,-0.29,0.09,0.07,2896,10115,30649
2024-04-04T03:52:33.582,295,38.49933,-112.88354,2480.85,946.61,-426.81,-0.28,0.11,0.08,2905,10610,33102
2024-04-04T03:53:29.088,296,38.50102,-112.8842,2551.85,889.44,-238.7,-0.77,0.11,0.08,2866,12603,32811
2024-04-04T04:00:23.238,297,38.49981,-112.88337,2433.85,961.57,-373.41,-0.94,0.12,0.07,2845,8780,25374
2024-04-04T04:00:46.942,298,38.50298,-112.88262,2411.85,1027.58,-20.33,-0.61,0.1,0.08,2910,9649,29957
2024-04-04T04:02:34.389,299,38.49994,-112.88307,2346.85,987.79,-358.94,0.04,0.12,0.08,2952,17280,30300
2024-04-04T04:09:37.148,300,38.50275,-112.88257,2331.85,1031.92,-45.96,-0.75,0.07,0.08,2876,10353,32232
2024-04-04T04:10:06.413,301,38.50121,-112.88417,2542.85,892.1,-217.54,-0.63,0.11,0.08,2870,11494,30284
2024-04-04T04:13:12.705,302,38.49968,-112.88307,2339.85,987.72,-387.88,-0.7,0.12,0.08,2891,16316,27629
2024-04-04T04:16:15.293,303,38.50012,-112.88314,2357.85,981.72,-338.91,-0.94,0.11,0.06,2823,9814,24604
2024-04-04T04:16:18.903,304,38.50008,-112.88314,2357.85,981.71,-343.36,-0.66,0.1,0.08,2885,11109,29505
2024-04-04T04:18:02.418,305,38.50119,-112.88397,2526.85,909.54,-219.77,-0.9,0.1,0.08,2881,12437,31388
2024-04-04T04:19:49.357,306,38.50082,-112.88296,2362.85,997.59,-260.98,-0.94,0.18,0.07,2842,9719,25591
2024-04-04T04:23:45.457,307,38.49962,-112.88331,2388.85,966.76,-394.55,-0.46,0.1,0.07,2858,9895,29957
2024-04-04T04:24:26.714,308,38.49947,-112.88449,2515.85,863.74,-411.2,-0.27,0.09,0.08,2882,10243,30518
2024-04-04T04:37:04.248,309,38.5008,-112.883,2342.85,994.1,-263.21,-0.65,0.1,0.08,2833,10792,28356
2024-04-04T04:42:39.883,310,38.50104,-112.88396,2524.85,910.38,-236.48,-0.52,0.1,0.07,2887,12909,32232
2024-04-04T04:43:42.114,311,38.50144,-112.88286,2279.85,1006.44,-191.93,-0.53,0.1,0.08,2837,10870,29047
2024-04-04T04:53:49.360,312,38.49966,-112.88339,2403.85,959.79,-390.1,-0.9,0.1,0.07,2863,8984,29577
2024-04-04T05:03:54.725,313,38.4998,-112.88337,2433.85,961.57,-374.52,-0.41,0.12,0.08,2905,11283,31623
2024-04-04T05:04:49.720,314,38.49926,-112.88337,2451.85,961.43,-434.6,-0.64,0.12,0.32,2897,11051,31505
2024-04-04T05:04:58.228,315,38.49943,-112.88354,2467.85,946.64,-415.68,-0.51,0.12,0.07,2900,12200,30724
2024-04-04T05:17:22.493,316,38.49933,-112.88354,2480.85,946.61,-426.81,-0.59,0.15,0.07,2890,12575,31391
2024-04-04T05:18:44.000,317,38.5023,-112.88269,2350.85,1021.41,-96.11,0.09,0.09,0.09,2908,10187,33565
2024-04-04T05:28:59.976,318,38.50109,-112.88389,2518.85,916.5,-230.91,-0.87,0.1,0.07,2844,10720,27437
2024-04-04T05:33:40.749,319,38.50291,-112.8826,2403.85,1029.32,-28.13,-0.94,0.1,0.07,2850,9196,26144
2024-04-04T05:36:57.307,320,38.50144,-112.88286,2275.85,1006.44,-191.93,-0.92,0.09,0.09,2822,9946,26337
2024-04-04T05:45:06.602,321,38.49959,-112.88312,2341.85,983.33,-397.89,-0.21,0.11,0.12,2903,16450,28478
2024-04-04T05:48:06.181,322,38.50144,-112.88286,2279.85,1006.44,-191.93,-0.19,0.1,0.08,2848,11009,29207
2024-04-04T05:53:28.967,323,38.50049,-112.88295,2291.85,998.39,-297.72,-0.78,0.09,0.07,2895,13433,28762
2024-04-04T05:58:24.263,324,38.49939,-112.88353,2422.85,947.5,-420.13,-0.9,0.09,0.07,2805,10804,23300
2024-04-04T06:04:36.315,325,38.50297,-112.88252,2404.85,1036.3,-21.44,-0.71,0.11,0.08,2919,9766,30049
2024-04-04T06:10:09.737,326,38.50117,-112.88413,2549.85,895.58,-222,-0.74,0.11,0.08,2887,12553,32142
2024-04-04T06:20:19.654,327,38.49925,-112.88356,2455.85,944.84,-435.71,-0.98,0.09,0.07,2847,9870,26596
2024-04-04T06:21:12.668,328,38.49927,-112.88349,2445.85,950.96,-433.48,-0.66,0.11,0.07,2829,11619,26135
2024-04-04T06:26:40.491,329,38.50306,-112.88289,2483.85,1004.03,-11.42,-0.49,0.1,0.08,2915,13555,32979
2024-04-04T06:29:38.927,330,38.5026,-112.88278,2428.85,1013.59,-62.68,-0.96,0.1,0.08,2894,9576,29346
2024-04-04T06:36:55.647,331,38.49898,-112.88362,2468.85,939.53,-465.74,-0.26,0.09,0.08,2845,12420,26470
2024-04-04T06:50:31.231,332,38.49918,-112.88356,2446.85,944.82,-443.49,-0.89,0.11,0.07,2850,12695,23729
2024-04-04T06:56:27.565,333,38.5027,-112.88256,2344.85,1032.79,-51.54,-0.74,0.1,0.08,2883,8629,30248
2024-04-04T06:59:39.889,334,38.50115,-112.88417,2542.85,892.08,-224.23,-0.54,0.11,0.08,2881,12431,31455
2024-04-04T07:01:23.774,335,38.49933,-112.88354,2485.85,946.61,-426.81,-0.42,0.11,0.07,2650,7340,22385
2024-04-04T07:06:42.684,336,38.49929,-112.88356,2480.85,944.85,-431.26,-0.88,0.06,0.06,2780,8375,23806
2024-04-04T07:07:57.582,337,38.50298,-112.88262,2418.85,1027.58,-20.33,0.21,0.1,0.08,2936,10651,33413
2024-04-04T07:11:06.238,338,38.50087,-112.88385,2496.85,919.94,-255.41,-0.87,0.1,0.07,2838,8999,27558
2024-04-04T07:12:33.622,339,38.50087,-112.88379,2496.85,925.18,-255.41,-0.78,0.14,0.07,2844,9798,28454
2024-04-04T07:15:14.117,340,38.50076,-112.88395,2512.85,911.19,-267.65,0.11,0.1,0.08,2868,10720,30274
2024-04-04T07:18:01.676,341,38.50104,-112.88396,2526.85,910.38,-236.48,-0.23,0.1,0.08,2895,12818,32608
2024-04-04T07:19:47.281,342,38.50087,-112.88382,2499.85,922.56,-255.41,-0.84,0.1,0.09,2840,10384,29262
2024-04-04T07:20:39.948,343,38.50087,-112.88382,2492.85,922.56,-255.41,-0.89,0.1,0.08,2849,10597,29574
2024-04-04T07:21:38.609,344,38.5011,-112.88393,2510.85,913.01,-229.79,-0.01,0.1,0.08,2893,13294,31152
2024-04-04T07:23:38.740,345,38.5014,-112.88404,2539.85,903.48,-196.38,-0.49,0.1,0.08,2848,11620,29264
2024-04-04T07:25:30.159,346,38.50101,-112.88396,2517.85,910.38,-239.82,-0.75,0.1,0.08,2887,11851,30503
2024-04-04T07:25:46.045,347,38.50277,-112.88273,2382.85,1017.97,-43.74,0.28,0.08,0.28,2916,9656,32816
2024-04-04T07:26:01.390,348,38.50169,-112.88362,2489.85,940.18,-164.08,-0.78,0.09,0.09,2865,13517,27646
2024-04-04T07:26:09.588,349,38.50302,-112.88256,2401.85,1032.82,-15.87,-0.96,0.11,0.07,2850,7254,25366
2024-04-04T07:26:33.127,350,38.50082,-112.88398,2515.85,908.59,-260.97,-0.94,0.11,0.13,2826,10468,23865
2024-04-04T07:27:48.645,351,38.50288,-112.88255,2340.85,1033.68,-31.48,-0.73,0.07,0.08,2833,8556,28010
2024-04-04T07:28:01.769,352,38.5015,-112.88389,2508.85,916.59,-185.25,-0.89,0.11,0.29,2784,8768,21123
2024-04-04T07:28:24.694,353,38.50117,-112.88408,2548.85,899.94,-222,-0.77,0.1,0.08,2865,12017,29221
2024-04-04T07:28:28.754,354,38.50287,-112.88252,2353.85,1036.29,-32.59,-0.98,0.07,0.09,2804,7653,24444
2024-04-04T07:28:32.359,355,38.49947,-112.88449,2522.85,863.74,-411.2,-0.87,0.08,0.09,2809,7646,25499
2024-04-04T07:28:46.006,356,38.50192,-112.88397,2532.85,909.68,-138.46,-0.46,0.11,0.09,2845,12013,29518
2024-04-04T07:30:50.789,357,38.50163,-112.88384,2503.85,920.97,-170.77,-0.97,0.14,0.07,2805,10274,20699
2024-04-04T07:30:57.713,358,38.50104,-112.88396,2519.85,910.38,-236.48,-0.05,0.1,0.07,2885,12095,31850
2024-04-04T07:31:07.314,359,38.5011,-112.88393,2510.85,913.01,-229.79,-0.39,0.1,0.08,2885,12183,31323
2024-04-04T07:33:05.428,360,38.50154,-112.88382,2502.85,922.7,-180.79,-0.59,0.1,0.08,2852,12394,29237
2024-04-04T07:34:38.172,361,38.49883,-112.88374,2473.85,929.01,-482.41,-0.74,0.08,0.07,2830,11335,26394
2024-04-04T07:36:35.793,362,38.50109,-112.88392,2510.85,913.89,-230.91,-0.87,0.11,0.11,2853,10663,26379
2024-04-04T07:37:04.016,363,38.5014,-112.88404,2539.85,903.48,-196.38,0.19,0.1,0.08,2864,11981,32052
2024-04-04T07:37:55.604,364,38.50076,-112.88395,2512.85,911.19,-267.65,0.13,0.09,0.08,2872,10196,30564
2024-04-04T07:38:25.673,365,38.50104,-112.88396,2521.85,910.38,-236.48,-0.56,0.1,0.07,2879,11767,31465
2024-04-04T07:39:52.467,366,38.5011,-112.88393,2503.85,913.01,-229.79,-0.37,0.09,0.08,2870,11190,31315
2024-04-04T07:40:39.939,367,38.50154,-112.88382,2502.85,922.7,-180.79,-0.72,0.1,0.08,2893,12082,28331
2024-04-04T07:40:50.489,368,38.50174,-112.88411,2556.85,897.44,-158.51,-0.7,0.09,0.08,2800,9619,27900
2024-04-04T07:41:35.415,369,38.50102,-112.8842,2551.85,889.44,-238.7,-0.93,0.1,0.08,2840,11868,29992
2024-04-04T07:42:04.659,370,38.50063,-112.88388,2480.85,917.27,-282.13,-0.59,0.07,0.08,2858,8138,32556
2024-04-04T07:44:03.669,371,38.50104,-112.88396,2519.85,910.38,-236.48,-0.27,0.1,0.07,2884,12193,31344
2024-04-04T07:44:22.963,372,38.50152,-112.88343,2439.85,956.73,-183.02,-0.87,0.1,0.06,2799,7008,22488
2024-04-04T07:45:58.202,373,38.50138,-112.88325,2413.85,972.4,-198.61,-0.66,0.12,0.08,2869,7944,28965
2024-04-04T07:47:26.016,374,38.50107,-112.88396,2505.85,910.39,-233.13,-0.86,0.1,0.12,2807,8291,22295
2024-04-04T07:47:30.482,375,38.50087,-112.88295,2362.85,998.48,-255.41,-0.61,0.11,0.08,2870,9876,30285
2024-04-04T07:48:08.131,376,38.50089,-112.88295,2361.85,998.48,-253.18,-0.43,0.14,0.1,2895,8384,31299
2024-04-04T07:48:17.328,377,38.50189,-112.88397,2532.85,909.68,-141.8,-0.82,0.11,0.08,2833,12003,28199
2024-04-04T07:48:35.851,378,38.50084,-112.88295,2361.85,998.47,-258.75,-0.74,0.11,0.07,2855,11454,27155
2024-04-04T07:49:51.925,379,38.50155,-112.88382,2501.85,922.7,-179.68,-0.94,0.11,0.08,2791,8291,21736
2024-04-04T07:50:48.280,380,38.50118,-112.88408,2546.85,899.94,-220.88,0.67,0.1,0.07,2898,13055,32179
2024-04-04T07:53:19.905,381,38.5011,-112.88393,2501.85,913.01,-229.79,-0.55,0.1,0.08,2876,11399,30781
2024-04-04T07:55:21.388,382,38.50219,-112.88323,2467.85,974.28,-108.37,-0.77,0.15,0.07,2836,10529,22219
2024-04-04T07:56:04.968,383,38.5016,-112.88418,2567.85,891.3,-174.11,-0.61,0.09,0.08,2862,11833,32331
2024-04-04T07:56:39.210,384,38.50188,-112.88397,2532.85,909.68,-142.92,-0.7,0.11,0.12,2796,11125,25006
2024-04-04T07:59:01.241,385,38.50076,-112.88395,2512.85,911.19,-267.65,-0.02,0.09,0.08,2876,10041,30912
2024-04-04T07:59:40.366,386,38.50059,-112.88299,2368.85,994.92,-286.59,-0.64,0.1,0.08,2877,9604,31459
2024-04-04T08:00:02.318,387,38.50178,-112.88412,2550.85,896.57,-154.06,0.12,0.1,0.08,2840,12162,30962
2024-04-04T08:03:51.097,388,38.50031,-112.88387,2477.85,918.07,-317.75,-0.91,0.11,0.07,2833,8365,25471
2024-04-04T08:04:32.386,389,38.50161,-112.88302,2415.85,992.51,-172.99,-0.54,0.11,0.08,2866,8482,28295
2024-04-04T08:04:43.103,390,38.50112,-112.88391,2507.85,914.76,-227.57,-0.94,0.13,0.06,2644,6682,16836
2024-04-04T08:05:23.531,391,38.501,-112.88287,2363.85,1005.48,-240.93,-0.69,0.27,0.12,2898,12572,29005
2024-04-04T08:06:49.080,392,38.5014,-112.88404,2539.85,903.48,-196.38,0.08,0.09,0.07,2860,12201,31621
2024-04-04T08:06:54.890,393,38.50157,-112.88381,2504.85,923.58,-177.45,-0.95,0.12,0.07,2732,7672,18547
2024-04-04T08:08:50.077,394,38.50195,-112.88397,2532.85,909.69,-135.12,-0.86,0.11,0.08,2786,11090,23968
2024-04-04T08:13:00.006,395,38.50104,-112.88396,2519.85,910.38,-236.48,-0.29,0.1,0.08,2894,12001,31599
2024-04-04T08:14:01.488,396,38.50138,-112.88325,2413.85,972.4,-198.61,-0.81,0.13,0.08,2846,8591,23214
2024-04-04T08:16:48.002,397,38.5017,-112.88415,2570.85,893.94,-162.97,-0.3,0.09,0.08,2866,13152,31592
2024-04-04T08:17:05.071,398,38.50027,-112.88391,2474.85,914.57,-322.2,-1,0.11,0.08,2698,5343,22338
2024-04-04T08:17:22.418,399,38.50194,-112.88397,2528.85,909.69,-136.23,-0.8,0.11,0.08,2842,12875,28077
2024-04-04T08:18:01.086,400,38.50076,-112.88395,2512.85,911.19,-267.65,-0.13,0.1,0.08,2869,9689,31178
2024-04-04T08:18:51.866,401,38.50015,-112.88396,2507.85,910.17,-335.55,-0.5,0.11,0.08,2917,15367,28748
2024-04-04T08:19:42.296,402,38.50197,-112.88329,2451.85,969.02,-132.89,-0.88,0.1,0.07,2805,5849,25185
2024-04-04T08:20:55.297,403,38.5022,-112.8836,2489.85,942,-107.26,-0.64,0.1,0.07,2843,12578,25631
2024-04-04T08:21:03.432,404,38.50156,-112.88383,2502.85,921.83,-178.56,-0.96,0.16,0.07,2851,11158,26319
2024-04-04T08:21:54.997,405,38.50306,-112.88289,2490.85,1004.03,-11.42,0.09,0.11,0.08,2938,14156,34481
2024-04-04T08:22:35.567,406,38.50226,-112.88331,2467.85,967.31,-100.58,0.14,0.09,0.08,2920,13464,30704
2024-04-04T08:23:12.940,407,38.49988,-112.88379,2508.85,924.94,-365.61,-0.7,0.59,0.08,2903,13985,28191
2024-04-04T08:24:02.023,408,38.50037,-112.88442,2589.85,870.08,-311.06,-0.82,0.1,0.07,2844,10114,26698
2024-04-04T08:24:51.112,409,38.49982,-112.88422,2495.85,887.39,-372.27,-0.15,0.13,0.08,2875,9376,30753
2024-04-04T08:25:24.196,410,38.49976,-112.8838,2514.85,924.03,-378.96,-0.78,0.1,0.07,2863,12654,23300
2024-04-04T08:26:43.118,411,38.50104,-112.88396,2519.85,910.38,-236.48,-0.47,0.1,0.07,2887,11809,30659
2024-04-04T08:29:15.439,412,38.50006,-112.88314,2357.85,981.71,-345.59,-0.88,0.11,0.07,2888,10750,27211
2024-04-04T08:29:49.858,413,38.49968,-112.88331,2373.85,966.77,-387.87,-0.23,0.11,0.08,2878,10673,29257
2024-04-04T08:29:58.159,414,38.50181,-112.88407,2577.85,900.94,-150.72,-0.26,0.09,0.08,2925,14572,33126
2024-04-04T08:30:01.809,415,38.50111,-112.88388,2509.85,917.38,-228.68,-0.78,0.2,0.07,2875,11049,29588
2024-04-04T08:31:25.270,416,38.50184,-112.88405,2545.85,902.69,-147.37,0.44,0.1,0.08,2890,12760,32532
2024-04-04T08:32:43.507,417,38.49976,-112.88322,2335.85,974.65,-378.97,-0.4,0.1,0.08,2891,13090,30080
2024-04-04T08:32:50.812,418,38.50163,-112.88333,2429.85,965.47,-170.76,-0.59,0.11,0.08,2955,11886,30483
2024-04-04T08:34:30.383,419,38.50175,-112.88334,2432.85,964.62,-157.4,-0.99,0.21,0.08,2797,5728,24588
2024-04-04T08:34:34.344,420,38.50026,-112.88438,2584.85,873.55,-323.3,-0.79,0.1,0.07,2846,10742,23822
2024-04-04T08:35:02.343,421,38.5022,-112.8836,2489.85,942,-107.26,-0.97,0.1,0.08,2884,12257,27475
2024-04-04T08:35:14.615,422,38.50227,-112.88331,2467.85,967.31,-99.46,-0.9,0.1,0.08,2865,11619,24441
2024-04-04T08:38:30.324,423,38.50043,-112.88434,2582.85,877.08,-304.38,-0.98,0.09,0.06,2779,9462,18288
2024-04-04T08:39:14.690,424,38.50081,-112.88295,2362.85,998.46,-262.09,-0.35,0.11,0.08,2898,11547,33705
2024-04-04T08:39:40.743,425,38.50027,-112.88449,2604.85,863.95,-322.19,-0.93,0.12,0.08,2864,9887,27010
2024-04-04T08:40:20.938,426,38.50194,-112.88273,2261.85,1017.87,-136.22,-0.78,0.09,0.08,2847,10973,28928
2024-04-04T08:40:45.180,427,38.50138,-112.88325,2413.85,972.4,-198.61,-0.7,0.11,0.08,2907,9506,28994
2024-04-04T08:41:14.572,428,38.50173,-112.88408,2573.85,900.05,-159.63,-0.42,0.12,0.11,2711,11718,21483
2024-04-04T08:41:32.038,429,38.5014,-112.88404,2539.85,903.48,-196.38,0.26,0.09,0.07,2866,12752,31702
2024-04-04T08:41:43.142,430,38.50204,-112.88391,2544.85,914.94,-125.09,-0.61,0.1,0.07,2673,11940,16316
2024-04-04T08:41:45.960,431,38.50118,-112.88408,2549.85,899.94,-220.88,0.34,0.1,0.07,2900,13001,31625
2024-04-04T08:42:48.497,432,38.49996,-112.88316,2333.85,979.94,-356.72,-0.98,0.1,0.07,2860,11222,24251
